PassengerId,Pclass,Sex,Age,SibSp,Parch,Fare,Embarked,AgeMissing,Ticket_clean,TicketPrefix,FareMissing,CabinKnown,CabinDeck,FamilySize,IsAlone,LogFare,FarePerPerson,TicketGroupSize,TicketGroupFarePerPerson,AgeBand,FareBand,Sex_Pclass,Sex_AgeBand,Embarked_Pclass,Pclass_FareBand,Survived
779,3,male,25.0,0,0,7.7375,Q,1,36865,NONE,0,0,Unknown,1,1,2.1676241075599285,7.7375,1,7.7375,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",0
780,1,female,43.0,0,1,211.3375,S,0,24160,NONE,0,1,B,2,0,5.35817698994543,105.66875,3,70.44583333333334,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
781,3,female,13.0,0,0,7.2292,C,0,2687,NONE,0,0,Unknown,1,1,2.1076888046179385,7.2292,1,7.2292,"(0.419, 20.0]","(-0.001, 7.854]",female_3,"female_(0.419, 20.0]",C_3,"3_(-0.001, 7.854]",1
782,1,female,17.0,1,0,57.0,S,0,17474,NONE,0,1,B,2,0,4.060443010546419,28.5,2,28.5,"(0.419, 20.0]","(39.688, 512.329]",female_1,"female_(0.419, 20.0]",S_1,"1_(39.688, 512.329]",1
783,1,male,29.0,0,0,30.0,S,0,113501,NONE,0,1,D,1,1,3.4339872044851463,30.0,1,30.0,"(25.0, 30.0]","(21.679, 39.688]",male_1,"male_(25.0, 30.0]",S_1,"1_(21.679, 39.688]",0
784,3,male,25.0,1,2,23.45,S,1,W C 6607,W,0,0,Unknown,4,0,3.196630215920881,5.8625,2,11.725,"(20.0, 25.0]","(21.679, 39.688]",male_3,"male_(20.0, 25.0]",S_3,"3_(21.679, 39.688]",0
785,3,male,25.0,0,0,7.05,S,0,SOTON O Q 3101312,SOTON,0,0,Unknown,1,1,2.0856720914304723,7.05,1,7.05,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",S_3,"3_(-0.001, 7.854]",0
786,3,male,25.0,0,0,7.25,S,0,374887,NONE,0,0,Unknown,1,1,2.110213200346589,7.25,1,7.25,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",S_3,"3_(-0.001, 7.854]",0
787,3,female,18.0,0,0,7.4958,S,0,3101265,NONE,0,0,Unknown,1,1,2.139571923732859,7.4958,1,7.4958,"(0.419, 20.0]","(-0.001, 7.854]",female_3,"female_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",1
788,3,male,8.0,4,1,29.125,Q,0,382652,NONE,0,0,Unknown,6,0,3.405355391810819,4.854166666666667,5,5.825,"(0.419, 20.0]","(21.679, 39.688]",male_3,"male_(0.419, 20.0]",Q_3,"3_(21.679, 39.688]",0
789,3,male,1.0,1,2,20.575,S,0,C A 2315,C,0,0,Unknown,4,0,3.0715352369694915,5.14375,2,10.2875,"(0.419, 20.0]","(10.5, 21.679]",male_3,"male_(0.419, 20.0]",S_3,"3_(10.5, 21.679]",1
790,1,male,46.0,0,0,79.2,C,0,PC 17593,PC,0,1,B,1,1,4.384523514872469,79.2,2,39.6,"(40.0, 80.0]","(39.688, 512.329]",male_1,"male_(40.0, 80.0]",C_1,"1_(39.688, 512.329]",0
791,3,male,25.0,0,0,7.75,Q,1,12460,NONE,0,0,Unknown,1,1,2.169053700369523,7.75,1,7.75,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",0
792,2,male,16.0,0,0,26.0,S,0,239865,NONE,0,0,Unknown,1,1,3.295836866004329,26.0,2,13.0,"(0.419, 20.0]","(21.679, 39.688]",male_2,"male_(0.419, 20.0]",S_2,"2_(21.679, 39.688]",0
793,3,female,21.5,8,2,69.55,S,1,CA 2343,CA,0,0,Unknown,11,0,4.256321678298823,6.322727272727272,7,9.935714285714283,"(20.0, 25.0]","(39.688, 512.329]",female_3,"female_(20.0, 25.0]",S_3,"3_(39.688, 512.329]",0
794,1,male,40.0,0,0,30.6958,C,1,PC 17600,PC,0,0,Unknown,1,1,3.4561841799918147,30.6958,1,30.6958,"(30.0, 40.0]","(21.679, 39.688]",male_1,"male_(30.0, 40.0]",C_1,"1_(21.679, 39.688]",0
795,3,male,25.0,0,0,7.8958,S,0,349203,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
796,2,male,39.0,0,0,13.0,S,0,28213,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(30.0, 40.0]","(10.5, 21.679]",male_2,"male_(30.0, 40.0]",S_2,"2_(10.5, 21.679]",0
797,1,female,49.0,0,0,25.9292,S,0,17465,NONE,0,1,D,1,1,3.2932111997353943,25.9292,1,25.9292,"(40.0, 80.0]","(21.679, 39.688]",female_1,"female_(40.0, 80.0]",S_1,"1_(21.679, 39.688]",1
798,3,female,31.0,0,0,8.6833,S,0,349244,NONE,0,0,Unknown,1,1,2.270402752283094,8.6833,1,8.6833,"(30.0, 40.0]","(7.854, 10.5]",female_3,"female_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",1
799,3,male,30.0,0,0,7.2292,C,0,2685,NONE,0,0,Unknown,1,1,2.1076888046179385,7.2292,1,7.2292,"(25.0, 30.0]","(-0.001, 7.854]",male_3,"male_(25.0, 30.0]",C_3,"3_(-0.001, 7.854]",0
800,3,female,30.0,1,1,24.15,S,0,345773,NONE,0,0,Unknown,3,0,3.224857896545748,8.049999999999999,3,8.049999999999999,"(25.0, 30.0]","(21.679, 39.688]",female_3,"female_(25.0, 30.0]",S_3,"3_(21.679, 39.688]",0
801,2,male,34.0,0,0,13.0,S,0,250647,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,2,6.5,"(30.0, 40.0]","(10.5, 21.679]",male_2,"male_(30.0, 40.0]",S_2,"2_(10.5, 21.679]",0
802,2,female,31.0,1,1,26.25,S,0,C A 31921,C,0,0,Unknown,3,0,3.305053521109253,8.75,3,8.75,"(30.0, 40.0]","(21.679, 39.688]",female_2,"female_(30.0, 40.0]",S_2,"2_(21.679, 39.688]",1
803,1,male,11.0,1,2,120.0,S,0,113760,NONE,0,1,B,4,0,4.795790545596741,30.0,4,30.0,"(0.419, 20.0]","(39.688, 512.329]",male_1,"male_(0.419, 20.0]",S_1,"1_(39.688, 512.329]",1
804,3,male,0.42,0,1,8.5167,C,0,2625,NONE,0,0,Unknown,2,0,2.2530481500547457,4.25835,1,8.5167,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",C_3,"3_(7.854, 10.5]",1
805,3,male,27.0,0,0,6.975,S,0,347089,NONE,0,0,Unknown,1,1,2.076311648670908,6.975,1,6.975,"(25.0, 30.0]","(-0.001, 7.854]",male_3,"male_(25.0, 30.0]",S_3,"3_(-0.001, 7.854]",1
806,3,male,31.0,0,0,7.775,S,0,347063,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(30.0, 40.0]","(-0.001, 7.854]",male_3,"male_(30.0, 40.0]",S_3,"3_(-0.001, 7.854]",0
807,1,male,39.0,0,0,0.0,S,0,112050,NONE,0,1,A,1,1,0.0,0.0,1,0.0,"(30.0, 40.0]","(-0.001, 7.854]",male_1,"male_(30.0, 40.0]",S_1,"1_(-0.001, 7.854]",0
808,3,female,18.0,0,0,7.775,S,0,347087,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(0.419, 20.0]","(-0.001, 7.854]",female_3,"female_(0.419, 20.0]",S_3,"3_(-0.001, 7.854]",0
809,2,male,39.0,0,0,13.0,S,0,248723,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(30.0, 40.0]","(10.5, 21.679]",male_2,"male_(30.0, 40.0]",S_2,"2_(10.5, 21.679]",0
810,1,female,33.0,1,0,53.1,S,0,113806,NONE,0,1,E,2,0,3.990834185852436,26.55,2,26.55,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",1
811,3,male,26.0,0,0,7.8875,S,0,3474,NONE,0,0,Unknown,1,1,2.184645795129359,7.8875,1,7.8875,"(25.0, 30.0]","(7.854, 10.5]",male_3,"male_(25.0, 30.0]",S_3,"3_(7.854, 10.5]",0
812,3,male,39.0,0,0,24.15,S,0,A 4 48871,A,0,0,Unknown,1,1,3.224857896545748,24.15,2,12.075,"(30.0, 40.0]","(21.679, 39.688]",male_3,"male_(30.0, 40.0]",S_3,"3_(21.679, 39.688]",0
813,2,male,35.0,0,0,10.5,S,0,28206,NONE,0,0,Unknown,1,1,2.4423470353692043,10.5,1,10.5,"(30.0, 40.0]","(7.854, 10.5]",male_2,"male_(30.0, 40.0]",S_2,"2_(7.854, 10.5]",0
814,3,female,6.0,4,2,31.275,S,0,347082,NONE,0,0,Unknown,7,0,3.4742929367327062,4.467857142857143,7,4.467857142857143,"(0.419, 20.0]","(21.679, 39.688]",female_3,"female_(0.419, 20.0]",S_3,"3_(21.679, 39.688]",0
815,3,male,30.5,0,0,8.05,S,0,364499,NONE,0,0,Unknown,1,1,2.2027647577118348,8.05,1,8.05,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",0
816,1,male,40.0,0,0,0.0,S,1,112058,NONE,0,1,B,1,1,0.0,0.0,1,0.0,"(30.0, 40.0]","(-0.001, 7.854]",male_1,"male_(30.0, 40.0]",S_1,"1_(-0.001, 7.854]",0
817,3,female,23.0,0,0,7.925,S,0,STON O2 3101290,STON,0,0,Unknown,1,1,2.188856327665703,7.925,1,7.925,"(20.0, 25.0]","(7.854, 10.5]",female_3,"female_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
818,2,male,31.0,1,1,37.0042,C,0,S C PARIS 2079,S,0,0,Unknown,3,0,3.637696679934592,12.334733333333332,2,18.5021,"(30.0, 40.0]","(21.679, 39.688]",male_2,"male_(30.0, 40.0]",C_2,"2_(21.679, 39.688]",0
819,3,male,43.0,0,0,6.45,S,0,C 7075,C,0,0,Unknown,1,1,2.0082140323914683,6.45,1,6.45,"(40.0, 80.0]","(-0.001, 7.854]",male_3,"male_(40.0, 80.0]",S_3,"3_(-0.001, 7.854]",0
820,3,male,10.0,3,2,27.9,S,0,347088,NONE,0,0,Unknown,6,0,3.3638415951183864,4.65,6,4.65,"(0.419, 20.0]","(21.679, 39.688]",male_3,"male_(0.419, 20.0]",S_3,"3_(21.679, 39.688]",0
821,1,female,52.0,1,1,93.5,S,0,12749,NONE,0,1,B,3,0,4.548599834499697,31.166666666666668,2,46.75,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
822,3,male,27.0,0,0,8.6625,S,0,315098,NONE,0,0,Unknown,1,1,2.2682524139135403,8.6625,1,8.6625,"(25.0, 30.0]","(7.854, 10.5]",male_3,"male_(25.0, 30.0]",S_3,"3_(7.854, 10.5]",1
823,1,male,38.0,0,0,0.0,S,0,19972,NONE,0,0,Unknown,1,1,0.0,0.0,1,0.0,"(30.0, 40.0]","(-0.001, 7.854]",male_1,"male_(30.0, 40.0]",S_1,"1_(-0.001, 7.854]",0
824,3,female,27.0,0,1,12.475,S,0,392096,NONE,0,1,E,2,0,2.600836116795061,6.2375,2,6.2375,"(25.0, 30.0]","(10.5, 21.679]",female_3,"female_(25.0, 30.0]",S_3,"3_(10.5, 21.679]",1
825,3,male,2.0,4,1,39.6875,S,0,3101295,NONE,0,0,Unknown,6,0,3.705920919968788,6.614583333333333,6,6.614583333333333,"(0.419, 20.0]","(21.679, 39.688]",male_3,"male_(0.419, 20.0]",S_3,"3_(21.679, 39.688]",0
826,3,male,25.0,0,0,6.95,Q,1,368323,NONE,0,0,Unknown,1,1,2.0731719286662407,6.95,1,6.95,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",0
827,3,male,25.0,0,0,56.4958,S,1,1601,NONE,0,0,Unknown,1,1,4.05171190165724,56.4958,7,8.070828571428573,"(20.0, 25.0]","(39.688, 512.329]",male_3,"male_(20.0, 25.0]",S_3,"3_(39.688, 512.329]",0
828,2,male,1.0,0,2,37.0042,C,0,S C PARIS 2079,S,0,0,Unknown,3,0,3.637696679934592,12.334733333333332,2,18.5021,"(0.419, 20.0]","(21.679, 39.688]",male_2,"male_(0.419, 20.0]",C_2,"2_(21.679, 39.688]",1
829,3,male,25.0,0,0,7.75,Q,1,367228,NONE,0,0,Unknown,1,1,2.169053700369523,7.75,1,7.75,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",Q_3,"3_(-0.001, 7.854]",1
830,1,female,62.0,0,0,80.0,S,0,113572,NONE,0,1,B,1,1,4.394449154672439,80.0,2,40.0,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
831,3,female,15.0,1,0,14.4542,C,0,2659,NONE,0,0,Unknown,2,0,2.737880811060884,7.2271,2,7.2271,"(0.419, 20.0]","(10.5, 21.679]",female_3,"female_(0.419, 20.0]",C_3,"3_(10.5, 21.679]",1
832,2,male,0.83,1,1,18.75,S,0,29106,NONE,0,0,Unknown,3,0,2.9831534913471307,6.25,3,6.25,"(0.419, 20.0]","(10.5, 21.679]",male_2,"male_(0.419, 20.0]",S_2,"2_(10.5, 21.679]",1
833,3,male,25.0,0,0,7.2292,C,1,2671,NONE,0,0,Unknown,1,1,2.1076888046179385,7.2292,1,7.2292,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",C_3,"3_(-0.001, 7.854]",0
834,3,male,23.0,0,0,7.8542,S,0,347468,NONE,0,0,Unknown,1,1,2.180891922715322,7.8542,1,7.8542,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",S_3,"3_(-0.001, 7.854]",0
835,3,male,18.0,0,0,8.3,S,0,2223,NONE,0,0,Unknown,1,1,2.2300144001592104,8.3,1,8.3,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
836,1,female,39.0,1,1,83.1583,C,0,PC 17756,PC,0,1,E,3,0,4.432699549165613,27.71943333333333,1,83.1583,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",C_1,"1_(39.688, 512.329]",1
837,3,male,21.0,0,0,8.6625,S,0,315097,NONE,0,0,Unknown,1,1,2.2682524139135403,8.6625,1,8.6625,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
838,3,male,25.0,0,0,8.05,S,1,392092,NONE,0,0,Unknown,1,1,2.2027647577118348,8.05,1,8.05,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
839,3,male,32.0,0,0,56.4958,S,0,1601,NONE,0,0,Unknown,1,1,4.05171190165724,56.4958,7,8.070828571428573,"(30.0, 40.0]","(39.688, 512.329]",male_3,"male_(30.0, 40.0]",S_3,"3_(39.688, 512.329]",1
840,1,male,40.0,0,0,29.7,C,1,11774,NONE,0,1,C,1,1,3.4242626545931514,29.7,1,29.7,"(30.0, 40.0]","(21.679, 39.688]",male_1,"male_(30.0, 40.0]",C_1,"1_(21.679, 39.688]",1
841,3,male,20.0,0,0,7.925,S,0,SOTON O2 3101287,SOTON,0,0,Unknown,1,1,2.188856327665703,7.925,1,7.925,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
842,2,male,16.0,0,0,10.5,S,0,S O P P 3,S,0,0,Unknown,1,1,2.4423470353692043,10.5,2,5.25,"(0.419, 20.0]","(7.854, 10.5]",male_2,"male_(0.419, 20.0]",S_2,"2_(7.854, 10.5]",0
843,1,female,30.0,0,0,31.0,C,0,113798,NONE,0,0,Unknown,1,1,3.4657359027997265,31.0,2,15.5,"(25.0, 30.0]","(21.679, 39.688]",female_1,"female_(25.0, 30.0]",C_1,"1_(21.679, 39.688]",1
844,3,male,34.5,0,0,6.4375,C,0,2683,NONE,0,0,Unknown,1,1,2.006534770871748,6.4375,1,6.4375,"(30.0, 40.0]","(-0.001, 7.854]",male_3,"male_(30.0, 40.0]",C_3,"3_(-0.001, 7.854]",0
845,3,male,17.0,0,0,8.6625,S,0,315090,NONE,0,0,Unknown,1,1,2.2682524139135403,8.6625,1,8.6625,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
846,3,male,42.0,0,0,7.55,S,0,C A 5547,C,0,0,Unknown,1,1,2.145931282948669,7.55,1,7.55,"(40.0, 80.0]","(-0.001, 7.854]",male_3,"male_(40.0, 80.0]",S_3,"3_(-0.001, 7.854]",0
847,3,male,25.0,8,2,69.55,S,1,CA 2343,CA,0,0,Unknown,11,0,4.256321678298823,6.322727272727272,7,9.935714285714283,"(20.0, 25.0]","(39.688, 512.329]",male_3,"male_(20.0, 25.0]",S_3,"3_(39.688, 512.329]",0
848,3,male,35.0,0,0,7.8958,C,0,349213,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",C_3,"3_(7.854, 10.5]",0
849,2,male,28.0,0,1,33.0,S,0,248727,NONE,0,0,Unknown,2,0,3.5263605246161616,16.5,3,11.0,"(25.0, 30.0]","(21.679, 39.688]",male_2,"male_(25.0, 30.0]",S_2,"2_(21.679, 39.688]",0
850,1,female,35.0,1,0,89.1042,C,1,17453,NONE,0,1,C,2,0,4.500966778400217,44.5521,2,44.5521,"(30.0, 40.0]","(39.688, 512.329]",female_1,"female_(30.0, 40.0]",C_1,"1_(39.688, 512.329]",1
851,3,male,4.0,4,2,31.275,S,0,347082,NONE,0,0,Unknown,7,0,3.4742929367327062,4.467857142857143,7,4.467857142857143,"(0.419, 20.0]","(21.679, 39.688]",male_3,"male_(0.419, 20.0]",S_3,"3_(21.679, 39.688]",0
852,3,male,74.0,0,0,7.775,S,0,347060,NONE,0,0,Unknown,1,1,2.1719067693519296,7.775,1,7.775,"(40.0, 80.0]","(-0.001, 7.854]",male_3,"male_(40.0, 80.0]",S_3,"3_(-0.001, 7.854]",0
853,3,female,9.0,1,1,15.2458,C,0,2678,NONE,0,0,Unknown,3,0,2.787834413830345,5.081933333333333,2,7.6229,"(0.419, 20.0]","(10.5, 21.679]",female_3,"female_(0.419, 20.0]",C_3,"3_(10.5, 21.679]",0
854,1,female,16.0,0,1,39.4,S,0,PC 17592,PC,0,1,D,2,0,3.698829784967105,19.7,1,39.4,"(0.419, 20.0]","(21.679, 39.688]",female_1,"female_(0.419, 20.0]",S_1,"1_(21.679, 39.688]",1
855,2,female,44.0,1,0,26.0,S,0,244252,NONE,0,0,Unknown,2,0,3.295836866004329,13.0,2,13.0,"(40.0, 80.0]","(21.679, 39.688]",female_2,"female_(40.0, 80.0]",S_2,"2_(21.679, 39.688]",0
856,3,female,18.0,0,1,9.35,S,0,392091,NONE,0,0,Unknown,2,0,2.336986519711378,4.675,1,9.35,"(0.419, 20.0]","(7.854, 10.5]",female_3,"female_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",1
857,1,female,45.0,1,1,164.8667,S,0,36928,NONE,0,0,Unknown,3,0,5.11118445372147,54.95556666666667,2,82.43335,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
858,1,male,51.0,0,0,26.55,S,0,113055,NONE,0,1,E,1,1,3.316002535598924,26.55,1,26.55,"(40.0, 80.0]","(21.679, 39.688]",male_1,"male_(40.0, 80.0]",S_1,"1_(21.679, 39.688]",1
859,3,female,24.0,0,3,19.2583,C,0,2666,NONE,0,0,Unknown,4,0,3.0085645861193133,4.814575,4,4.814575,"(20.0, 25.0]","(10.5, 21.679]",female_3,"female_(20.0, 25.0]",C_3,"3_(10.5, 21.679]",1
860,3,male,25.0,0,0,7.2292,C,1,2629,NONE,0,0,Unknown,1,1,2.1076888046179385,7.2292,1,7.2292,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",C_3,"3_(-0.001, 7.854]",0
861,3,male,41.0,2,0,14.1083,S,0,350026,NONE,0,0,Unknown,3,0,2.7152442616824506,4.702766666666666,1,14.1083,"(40.0, 80.0]","(10.5, 21.679]",male_3,"male_(40.0, 80.0]",S_3,"3_(10.5, 21.679]",0
862,2,male,21.0,1,0,11.5,S,0,28134,NONE,0,0,Unknown,2,0,2.525728644308256,5.75,1,11.5,"(20.0, 25.0]","(10.5, 21.679]",male_2,"male_(20.0, 25.0]",S_2,"2_(10.5, 21.679]",0
863,1,female,48.0,0,0,25.9292,S,0,17466,NONE,0,1,D,1,1,3.2932111997353943,25.9292,1,25.9292,"(40.0, 80.0]","(21.679, 39.688]",female_1,"female_(40.0, 80.0]",S_1,"1_(21.679, 39.688]",1
864,3,female,21.5,8,2,69.55,S,1,CA 2343,CA,0,0,Unknown,11,0,4.256321678298823,6.322727272727272,7,9.935714285714283,"(20.0, 25.0]","(39.688, 512.329]",female_3,"female_(20.0, 25.0]",S_3,"3_(39.688, 512.329]",0
865,2,male,24.0,0,0,13.0,S,0,233866,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(20.0, 25.0]","(10.5, 21.679]",male_2,"male_(20.0, 25.0]",S_2,"2_(10.5, 21.679]",0
866,2,female,42.0,0,0,13.0,S,0,236852,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(40.0, 80.0]","(10.5, 21.679]",female_2,"female_(40.0, 80.0]",S_2,"2_(10.5, 21.679]",1
867,2,female,27.0,1,0,13.8583,C,0,SC PARIS 2149,SC,0,0,Unknown,2,0,2.698558631668595,6.92915,1,13.8583,"(25.0, 30.0]","(10.5, 21.679]",female_2,"female_(25.0, 30.0]",C_2,"2_(10.5, 21.679]",1
868,1,male,31.0,0,0,50.4958,S,0,PC 17590,PC,0,1,A,1,1,3.941500250945973,50.4958,1,50.4958,"(30.0, 40.0]","(39.688, 512.329]",male_1,"male_(30.0, 40.0]",S_1,"1_(39.688, 512.329]",0
869,3,male,25.0,0,0,9.5,S,1,345777,NONE,0,0,Unknown,1,1,2.3513752571634776,9.5,1,9.5,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
870,3,male,4.0,1,1,11.1333,S,0,347742,NONE,0,0,Unknown,3,0,2.495953738718064,3.7111,3,3.7111,"(0.419, 20.0]","(10.5, 21.679]",male_3,"male_(0.419, 20.0]",S_3,"3_(10.5, 21.679]",1
871,3,male,26.0,0,0,7.8958,S,0,349248,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(25.0, 30.0]","(7.854, 10.5]",male_3,"male_(25.0, 30.0]",S_3,"3_(7.854, 10.5]",0
872,1,female,47.0,1,1,52.5542,S,0,11751,NONE,0,1,D,3,0,3.980694225190728,17.518066666666666,2,26.2771,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",S_1,"1_(39.688, 512.329]",1
873,1,male,33.0,0,0,5.0,S,0,695,NONE,0,1,B,1,1,1.791759469228055,5.0,1,5.0,"(30.0, 40.0]","(-0.001, 7.854]",male_1,"male_(30.0, 40.0]",S_1,"1_(-0.001, 7.854]",0
874,3,male,47.0,0,0,9.0,S,0,345765,NONE,0,0,Unknown,1,1,2.302585092994046,9.0,1,9.0,"(40.0, 80.0]","(7.854, 10.5]",male_3,"male_(40.0, 80.0]",S_3,"3_(7.854, 10.5]",0
875,2,female,28.0,1,0,24.0,C,0,P PP 3381,OTHER,0,0,Unknown,2,0,3.218875824868201,12.0,2,12.0,"(25.0, 30.0]","(21.679, 39.688]",female_2,"female_(25.0, 30.0]",C_2,"2_(21.679, 39.688]",1
876,3,female,15.0,0,0,7.225,C,0,2667,NONE,0,0,Unknown,1,1,2.107178296651436,7.225,1,7.225,"(0.419, 20.0]","(-0.001, 7.854]",female_3,"female_(0.419, 20.0]",C_3,"3_(-0.001, 7.854]",1
877,3,male,20.0,0,0,9.8458,S,0,7534,NONE,0,0,Unknown,1,1,2.3837779082709782,9.8458,2,4.9229,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
878,3,male,19.0,0,0,7.8958,S,0,349212,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(0.419, 20.0]","(7.854, 10.5]",male_3,"male_(0.419, 20.0]",S_3,"3_(7.854, 10.5]",0
879,3,male,25.0,0,0,7.8958,S,1,349217,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(20.0, 25.0]","(7.854, 10.5]",male_3,"male_(20.0, 25.0]",S_3,"3_(7.854, 10.5]",0
880,1,female,56.0,0,1,83.1583,C,0,11767,NONE,0,1,C,2,0,4.432699549165613,41.57915,2,41.57915,"(40.0, 80.0]","(39.688, 512.329]",female_1,"female_(40.0, 80.0]",C_1,"1_(39.688, 512.329]",1
881,2,female,25.0,0,1,26.0,S,0,230433,NONE,0,0,Unknown,2,0,3.295836866004329,13.0,2,13.0,"(20.0, 25.0]","(21.679, 39.688]",female_2,"female_(20.0, 25.0]",S_2,"2_(21.679, 39.688]",1
882,3,male,33.0,0,0,7.8958,S,0,349257,NONE,0,0,Unknown,1,1,2.1855792552411137,7.8958,1,7.8958,"(30.0, 40.0]","(7.854, 10.5]",male_3,"male_(30.0, 40.0]",S_3,"3_(7.854, 10.5]",0
883,3,female,22.0,0,0,10.5167,S,0,7552,NONE,0,0,Unknown,1,1,2.4437981558973862,10.5167,1,10.5167,"(20.0, 25.0]","(10.5, 21.679]",female_3,"female_(20.0, 25.0]",S_3,"3_(10.5, 21.679]",0
884,2,male,28.0,0,0,10.5,S,0,C A SOTON 34068,C,0,0,Unknown,1,1,2.4423470353692043,10.5,1,10.5,"(25.0, 30.0]","(7.854, 10.5]",male_2,"male_(25.0, 30.0]",S_2,"2_(7.854, 10.5]",0
885,3,male,25.0,0,0,7.05,S,0,SOTON OQ 392076,SOTON,0,0,Unknown,1,1,2.0856720914304723,7.05,1,7.05,"(20.0, 25.0]","(-0.001, 7.854]",male_3,"male_(20.0, 25.0]",S_3,"3_(-0.001, 7.854]",0
886,3,female,39.0,0,5,29.125,Q,0,382652,NONE,0,0,Unknown,6,0,3.405355391810819,4.854166666666667,5,5.825,"(30.0, 40.0]","(21.679, 39.688]",female_3,"female_(30.0, 40.0]",Q_3,"3_(21.679, 39.688]",0
887,2,male,27.0,0,0,13.0,S,0,211536,NONE,0,0,Unknown,1,1,2.6390573296152584,13.0,1,13.0,"(25.0, 30.0]","(10.5, 21.679]",male_2,"male_(25.0, 30.0]",S_2,"2_(10.5, 21.679]",0
888,1,female,19.0,0,0,30.0,S,0,112053,NONE,0,1,B,1,1,3.4339872044851463,30.0,1,30.0,"(0.419, 20.0]","(21.679, 39.688]",female_1,"female_(0.419, 20.0]",S_1,"1_(21.679, 39.688]",1
889,3,female,21.5,1,2,23.45,S,1,W C 6607,W,0,0,Unknown,4,0,3.196630215920881,5.8625,2,11.725,"(20.0, 25.0]","(21.679, 39.688]",female_3,"female_(20.0, 25.0]",S_3,"3_(21.679, 39.688]",0
